grupo,ids,n,baseline_sham,L_sham,R_sham,U_sham,impar_L_R,comun_LR_sham,R_uniform,L_uniform,residuo_cuatro,primer_impar_negativo_3muestras_ms,R_sham_entrada_L,R_sham_entrada_R
CB1896|R,95877,1,-5.861946799016574,7.976717446978988e-11,3.682339731150198e-10,4.268547134593395e-10,-1.4423339932261495e-10,2.240005385005471e-10,-5.862074034431973e-11,-3.470875389895496e-10,-2.1146434125470154e-11,,0.0,-3.682339835182096e-10
WED004|R,31919,1,-10.60308454030073,3.9614695041615315e-10,6.812887619766032e-10,9.007240633998916e-10,-1.4257090578022499e-10,5.387178209045204e-10,-2.1943530142328845e-10,-5.045771129837385e-10,-1.767116489928647e-10,,0.0,-6.812887215936718e-10
LAL054|R,16571,1,0.00037185082625035027,-3.206964144674062e-11,1.496624561633353e-10,1.5542658923441253e-10,-9.086604880503796e-11,5.879640736021438e-11,-5.764133071077239e-12,-1.8749623068115315e-10,3.7833774517817856e-11,16,0.0,-1.49662456168143e-10
AOTU016_a|R,18026,1,-0.010223151519440513,2.4625242489259086e-11,1.7553274871519064e-10,1.628106215541271e-11,-7.545375311296578e-11,1.000789955749403e-10,1.5925168655977793e-10,8.344180333846373e-12,-1.8387692904903702e-10,26,0.0,-1.7553274866928938e-10
AN06B004|R,14034,1,-0.00039772039659292463,2.31724971461401e-11,1.5567982159912094e-10,1.497544211279504e-10,-6.625366222649043e-11,8.942615937783261e-11,5.92540047117054e-12,-1.265819239818103e-10,-2.9097897617310638e-11,18,1.7791979611029624e-10,2.223997451378703e-11
CB0431|R,14784,1,-0.007160843340945725,7.334897953417946e-12,1.2367869644521813e-10,3.78430212709373e-12,-5.81718992459001e-11,6.550679710618929e-11,1.198943943181244e-10,3.5505958263242162e-12,-1.2722929227154237e-10,26,0.0,-1.2367869653929604e-10
DNge040|R,11256,1,-0.0007317613970482525,1.1789948283252477e-10,1.9415302849854254e-10,1.9449646447693192e-10,-3.812677283300888e-11,1.5602625567174967e-10,-3.4343597838939356e-13,-7.659698164440715e-11,-1.175560468541354e-10,33,1.941530285000391e-10,0.0
GNG306|R,13414,1,0.0003070307951018649,-4.683582094251406e-11,2.3985863268188475e-11,2.8730079618301298e-11,-3.5410842105351266e-11,-1.1424978834889547e-11,-4.744216350112825e-12,-7.556590056081535e-11,5.1580037292626884e-11,16,0.0,-2.3985863271820176e-11
AOTU016_c|R,10850;19563,2,-0.004381937022559096,1.1555311801265439e-11,7.510006910334019e-11,7.711913171174965e-12,-3.177237865103738e-11,4.33276903472539e-11,6.738815593216523e-11,3.843398630090472e-12,-7.894346773343067e-11,26,0.0,-7.510006910495719e-11
LAL029_e|R,15699,1,-0.0041538832442880825,1.230279454504226e-11,7.1005259313488e-11,8.298303211017237e-12,-2.935123238422287e-11,4.165402691418682e-11,6.270695610247077e-11,4.004491334025023e-12,-7.500975064751302e-11,26,0.0,-7.100525932576502e-11
AOTU005|L,10636,1,0.006673541207817028,-5.881095159246106e-11,-3.2447117633635294e-13,1.1186929351058403e-10,-2.924324020806235e-11,-2.956771135261534e-11,-1.1219376468692038e-10,-1.706802451030451e-10,1.7100471627938145e-10,16,-3.2447110173757114e-13,0.0
LAL112|L,16274;519865,2,-0.004270873033155873,1.766509638023327e-11,7.182342973149215e-11,1.2034954899683374e-11,-2.7079166675629442e-11,4.47442630201527e-11,5.978847483180878e-11,5.630141480549897e-12,-7.745357121204205e-11,26,7.182342968709182e-11,0.0
PVLP203m|R,13247;13543;13945;14621,4,-0.0037977674884911205,1.502890779482022e-11,6.408533631434773e-11,1.0243113171128145e-11,-2.4528214259763755e-11,3.955712199046751e-11,5.3842223143219585e-11,4.785794623692073e-12,-6.887113093803981e-11,26,0.0,-6.408533632320617e-11
LAL124|L,519944,1,-0.00307769572948291,1.3715353258271044e-11,5.14349119191664e-11,9.336824599657273e-12,-1.885977933044768e-11,3.257513256963524e-11,4.209808731950913e-11,4.37852865861377e-12,-5.581344057778017e-11,26,2.90719132959661e-10,2.3928422105652534e-10
LAL030_b|R,46788;70325;76486,3,-0.0024603211080576554,7.2614884207019395e-12,4.20585863665565e-11,4.895108451792107e-12,-1.7398548972927282e-11,2.466003742037527e-11,3.71634779147644e-11,2.366379968909833e-12,-4.442496633546633e-11,26,0.0,-4.2058586322587714e-11
DNg13|R,512006,1,-0.000601928030097821,-1.5902776681841112e-11,1.4155845321371345e-11,-3.0521283737097825e-11,-1.5029311001606228e-11,-8.734656801367167e-13,4.4677129058469176e-11,1.4618507055256716e-11,-2.877435237662806e-11,28,0.0,-1.4155845332901843e-11
PS208|R,28976;32087,2,0.001119570401930943,-2.9948133161410156e-11,-2.7551357104405544e-12,1.4582253107625456e-11,-1.35964987254848e-11,-1.635163445527108e-11,-1.7337388818066012e-11,-4.453038626903561e-11,4.728552197947617e-11,16,-2.7551357052569665e-12,0.0
AN10B018|R,14469,1,0.0010397277021889648,-2.0008135205965895e-11,5.928346480344245e-12,8.340619815325522e-12,-1.296824084315507e-11,-7.03989436890273e-12,-2.4122733349812767e-12,-2.8348755021291415e-11,2.242040854094717e-11,17,5.928346481487957e-12,0.0
LAL026_b|R,13240,1,-0.003343252380212284,7.804165715141164e-11,1.0366395893014904e-10,5.887414269380311e-11,-1.2811150889368701e-11,9.085280802132101e-11,4.4789816236345914e-11,1.9167514457608515e-11,-1.2283147338775755e-10,45,0.0,-1.0366395887828983e-10
IN21A001|R,800650,1,0.0004341130974722854,-1.0457192160611441e-11,1.3243205711572848e-11,1.913909859058506e-11,-1.1850198936092145e-11,1.3930067785406807e-12,-5.8958928790122116e-12,-2.95962907511965e-11,1.6353085039623652e-11,17,0.0,-1.324320571044105e-11
LAL026_b|L,524005,1,0.013830343215027813,3.175641916150803e-10,3.36703174589261e-10,1.1515613485766899e-09,-9.56949148709032e-12,3.2713368326590044e-10,-8.148581739874289e-10,-8.339971569616096e-10,4.972939823723485e-10,16,3.367031746110958e-10,0.0
IN08A019|R,802142,1,0.0010256344042038899,-1.8084498719788415e-11,-7.935278828385063e-13,1.231125580419431e-11,-8.645485418474953e-12,-9.439013286420266e-12,-1.3104783687032817e-11,-3.039575452398273e-11,3.118928240682123e-11,16,0.0,7.935278742994194e-13
AVLP710m|R,10588,1,0.0007255969390542535,-1.7239106145571045e-11,-2.6544550881655455e-12,5.7738986319049215e-12,-7.29232552870275e-12,-9.946780609184697e-12,-8.428353720070468e-12,-2.3013004777475968e-11,2.5667459865641513e-11,16,0.0,2.6544550906489017e-12
AN07B024|R,40302,1,0.00047322895888574383,-9.003458241284052e-12,2.815618538936725e-12,9.85006540197716e-12,-5.909538390110389e-12,-3.093919856175926e-12,-7.034446863040435e-12,-1.8853523643261213e-11,1.6037905104324487e-11,16,2.815618535940663e-12,0.0
IN23B001|R,800206,1,0.000382226211129722,6.331958191439423e-12,1.60632675341467e-11,3.174419452532301e-11,-4.865654671353639e-12,1.119761285760148e-11,-1.568092699117631e-11,-2.5412236333883587e-11,9.348968799736885e-12,18,1.6063267541277308e-11,0.0
SMP554|L,12946,1,-3.848463406745831e-05,-7.864249697560525e-12,4.970785906670266e-13,-8.068042000802776e-12,-4.1806641441137755e-12,-3.683585553168159e-12,8.565120591469802e-12,2.0379230324225103e-13,-7.008708939092776e-13,16,4.97078590923657e-13,0.0
LAL133_e|R,104033,1,0.0003088769153118626,4.276978662657647e-11,4.932498777958104e-11,1.309441948813426e-10,-3.277600576502283e-12,4.6047387205224385e-11,-8.161920710176157e-11,-8.817440825476614e-11,3.88494204751851e-11,37,0.0,-4.932498777945793e-11
IN18B014|R,802411,1,0.00020403044137161177,-4.955514741370237e-12,1.121179113372705e-12,1.171177397165221e-12,-3.0383469273714708e-12,-1.9171678140527573e-12,-4.999828379251585e-14,-6.126692138535458e-12,5.005513025162753e-12,23,1.1211791107698772e-12,0.0
MBON31|R,11805,1,478.78174900951535,-3.998990983830222e-12,-9.614443163609514e-13,1.3220800466169387e-12,-1.5187733337346354e-12,-2.478523640924238e-12,-2.2835243629778903e-12,-5.321071030447161e-12,6.282515346808112e-12,,0.0,9.575023012343177e-13
GNG554|L,15696,1,-0.0001611457132375537,5.672362626211153e-13,2.7374336517000024e-12,3.8595755539351976e-13,-1.0850986945394435e-12,1.6523349598734482e-12,2.3514760963064824e-12,1.8127870722759553e-13,-2.918712358927598e-12,,2.737433653757936e-12,0.0
DNge124|L,15720,1,-0.0001443613672278542,3.1358894259074613e-13,2.482386939388046e-12,2.0438938683545406e-13,-1.08439899839865e-12,1.3979879421118199e-12,2.277997552552592e-12,1.0919955575529207e-13,-2.591586495143338e-12,,-9.929547879601589e-13,-3.4753417270351816e-12
PVLP034|L,17388;31035;111004;519532,4,-0.0001464585038440755,3.996674150714311e-13,2.508683803721621e-12,2.677957587037603e-13,-1.0545081943250948e-12,1.4541756051864286e-12,2.2408880450178603e-12,1.318716563676708e-13,-2.6405554600892916e-12,,2.5902551505423053e-12,8.15713474181063e-14
AVLP746m|R,14786;15542;15682,3,-0.00011068024867633224,7.537860852518142e-15,1.913311620183849e-12,-2.7589078272324006e-14,-9.528868796656654e-13,9.604247395515545e-13,1.9409006984561727e-12,3.512693912484215e-14,-1.9484385593086913e-12,,-1.4881312363399123e-12,-3.40144285608971e-12
CRE021|L,10916,1,-0.00012470048637215647,5.337785893197061e-13,2.0919848595053175e-12,3.6370428227635373e-13,-7.791031350928057e-13,1.3128817255554455e-12,1.7282805772289639e-12,1.7007430704335235e-13,-2.26205916654867e-12,,3.53022431827018e-12,1.4382394601026602e-12
CB0285|R,13618,1,-9.66082707924477e-05,1.679759122350763e-13,1.6730517819754698e-12,1.1359602485572313e-13,-7.525379348701967e-13,9.205138468522325e-13,1.5594557571197466e-12,5.4379887379353174e-14,-1.727431669354823e-12,,0.0,-1.6730517836555002e-12
AVLP711m|L,526032,1,-9.743071053312333e-05,1.8501467909995909e-13,1.6778065118611394e-12,1.177946629746088e-13,-7.463959163805902e-13,9.314105961259035e-13,1.5600118488865307e-12,6.722001612535029e-14,-1.7450265279864897e-12,,0.0,-1.6778065124577596e-12
SAD013|R,11397,1,-7.390811244406118e-05,4.300092109009998e-14,1.277373021122313e-12,1.2790133612240895e-14,-6.171860500161066e-13,6.60186970178318e-13,1.264582887510072e-12,3.0210787477859084e-14,-1.3075838086001721e-12,,1.4219812804952683e-12,1.4460826114630644e-13
AVLP080|L,10172,1,-5.534107909847993,-1.0297222971283624e-12,-3.252438789226386e-13,1.508903377521014e-13,-3.5223920910286194e-13,-6.774272092507511e-13,-4.7613421667474e-13,-1.1806126348804639e-12,1.5058565138031023e-12,,-3.2526292434664656e-13,0.0
LAL117|L,21174;514361,2,-3.3324184591461916e-05,1.7879273425688807e-14,5.759750435190296e-13,4.540062847831992e-15,-2.790478850466704e-13,2.9692715825135405e-13,5.714349806711976e-13,1.3339210577856816e-14,-5.893142540968864e-13,,-1.919916812366826e-13,-7.679667249467304e-13
AVLP080|R,21568,1,11.845261581270858,3.104507085547855e-14,5.848213745503619e-13,-4.205613046924434e-14,-2.768881518474417e-13,3.078744029400262e-13,6.268775050196062e-13,7.31012013247229e-14,-6.579225758750849e-13,,0.0,-5.847196085541009e-13
IN03B042|L,802842,1,-3.671438171826315e-05,1.2973856349910063e-13,6.235680479280076e-13,8.828762095506458e-14,-2.4691474221445346e-13,3.766533055037241e-13,5.35280426972943e-13,4.1450942544036046e-14,-6.650189904720436e-13,,6.235680475419301e-13,0.0
CRE042|R,12761,1,-4.143501081487011e-05,1.995260342133038e-13,6.860341152381199e-13,1.35410521653792e-13,-2.432540405124081e-13,4.4278007521443865e-13,5.506235935843279e-13,6.411551255951181e-14,-7.501496277976317e-13,,6.860341152380768e-13,0.0
AN04B003|R,11443;14379;16897,3,-3.098874763322209e-05,8.389679933961549e-14,5.30899129342575e-13,5.617384075702881e-14,-2.2350116500147977e-13,3.073979642768053e-13,4.747252885855463e-13,2.7722958582586686e-14,-5.586220879251617e-13,,0.0,-5.308991290493341e-13
AN07B082_b|L,105057,1,6.15055496259296e-06,-1.9208771303397397e-13,1.8236414401631594e-13,2.813429591089365e-13,-1.8722592852514496e-13,-4.861784523471758e-15,-9.897881509262055e-14,-4.734306721429105e-13,2.9106652812659454e-13,,1.8236414401725354e-13,0.0
IN12A002|R,805368,1,-2.8699624543934345e-05,1.154043452781826e-13,4.838403806230631e-13,7.867833261957034e-14,-1.8421801767244025e-13,2.9962236282914235e-13,4.051620480034928e-13,3.6726012658612255e-14,-5.205663932816753e-13,,0.0,-4.83840381233598e-13
PVLP207m|L,123226,1,5.902912236395555e-05,-6.584679775386234e-13,-3.6249387955236196e-13,5.782474107080159e-13,-1.4798704899313073e-13,-5.104809279084211e-13,-9.407412902603779e-13,-1.2367153882466393e-12,1.5992092677990012e-12,16,-3.6249387859549797e-13,0.0
aSP22|R,10104,1,-1.878521117321849e-05,5.743567762734111e-14,3.2080962148464997e-13,3.882366013035e-14,-1.3168697192865442e-13,1.8912264959394724e-13,2.8198596135429996e-13,1.8612017496991103e-14,-3.3942163898164104e-13,,0.0,-3.208096217216673e-13
AN10B018|L,14115,1,-1.829636062289984e-05,9.287778212799296e-14,3.0036347715175616e-13,6.282757419713925e-14,-1.037428475118816e-13,1.966206296652049e-13,2.375359029546169e-13,3.005020793085371e-14,-3.3041368508260986e-13,,0.0,-3.0036347693332913e-13
IN19A123|L,908737,1,-1.1933495685521215e-05,2.1471499612604575e-14,2.0559534379402163e-13,1.3519460341870316e-14,-9.206192209070854e-14,1.1353342171652609e-13,1.9207588345215133e-13,7.95203927073426e-15,-2.135473830647559e-13,,2.0559534400025032e-13,0.0
AN08B022|L,14081;23498,2,-8.534686028384416e-06,2.7238942266995348e-14,1.4555009535897347e-13,1.845830065825445e-14,-5.915557654598906e-14,8.639451877181163e-14,1.2709179470071902e-13,8.780641608740895e-15,-1.5433073696771436e-13,,0.0,-1.4555009538293932e-13
CB3098|L,110166,1,-6.974297847555991e-06,3.9675335697311295e-15,1.2054013099934212e-13,1.1335745846051382e-15,-5.828629871480549e-14,6.225383228191265e-14,1.1940655641473698e-13,2.8339589851259915e-15,-1.2337408998446812e-13,,0.0,-1.205401311157451e-13
GNG306|L,14143,1,-6.572596053881875e-06,1.486334850426937e-14,1.129598297805936e-13,9.74515703726019e-15,-4.9048240638162116e-14,6.391158909805954e-14,1.0321467274333341e-13,5.118191467009181e-15,-1.1807802124760277e-13,,1.1295982980299081e-13,0.0
LAL090|R,516653,1,-6.377514099664135e-06,2.2150035043807562e-14,1.0840254316709953e-13,1.5064964221389153e-14,-4.312625406164599e-14,6.527628913231774e-14,9.333757894571039e-14,7.085070822418407e-15,-1.1548761398951795e-13,,1.0840254307868493e-13,0.0
GNG589|L,11336,1,-3.730954418886345e-06,1.2811189640623987e-14,6.344873786434926e-14,8.709882093394155e-15,-2.5318774111862637e-14,3.812996370785174e-14,5.4738855770955107e-14,4.101307547229833e-15,-6.755004541157909e-14,,6.344873785343964e-14,0.0
IN06A132|R,817282,1,-2.303487663994532e-06,7.0954813485211055e-15,3.9329353872910284e-14,4.798398056220526e-15,-1.611693626219459e-14,2.3212417620105016e-14,3.453095581668976e-14,2.2970832923005803e-15,-4.162643716521086e-14,331,3.932935386975355e-14,0.0
IN21A013|L,802175;802498,2,-1.9923416760975815e-08,5.828766650022289e-17,3.406804684122425e-16,3.92803114244887e-17,-1.411964009560098e-16,1.9948406721759657e-16,3.014001569877538e-16,1.9007355075734195e-17,-3.5968782348797673e-16,,3.406804681102823e-16,0.0
GNG115|L,13799,1,-1.4591762639993769e-08,9.316700030163732e-18,2.521780658307719e-16,3.1954726782496104e-18,-1.2143068290030407e-16,1.307473828977067e-16,2.4898259315252225e-16,6.121227351914121e-18,-2.58299293182686e-16,,2.521780659587334e-16,0.0
GNG317|R,16579,1,-3.1586960500555364e-57,1.5058856489338576e-65,5.237079149255156e-65,1.0225035940731498e-65,-1.8655967501606494e-65,3.3714823996406333e-65,4.214575555182007e-65,4.833820548607077e-66,-5.720461204115864e-65,,0.0,-5.237079147392209e-65
LAL159|L,10830,1,-2.2311424666663036e-62,9.165928101544748e-71,3.7555500712669333e-70,6.248466129884972e-71,-1.4194786305562293e-70,2.3360714401856888e-70,3.130703458278436e-70,2.917461971659776e-71,-4.047296268432911e-70,,0.0,-3.75555007017201e-70
LAL159|R,13877,1,-1.689448758522253e-65,6.4987808567546195e-74,2.8564752352719014e-73,4.4298178188316735e-74,-1.1032985747982199e-73,1.7531766615749183e-73,2.413493453388734e-73,2.068963037922946e-74,-3.0633715390641964e-73,,0.0,-2.856475233112698e-73
LAL135|R,522809,1,-1.7544658105145028e-65,8.72325489411803e-74,2.890655359614334e-73,5.9092254366190724e-74,-1.0091649351012655e-73,1.881490426570455e-73,2.2997328159524265e-73,2.814029457498956e-74,-3.1720583053642295e-73,327,0.0,-2.8906553595459856e-73
MBON27|L,519128,1,-1.4339755017110005e-65,5.0497775744690575e-74,2.4358975780036884e-73,3.4360590347361644e-74,-9.654599102783913e-74,1.470437668460273e-73,2.092291674530072e-73,1.6137185397328928e-74,-2.5972694319769777e-73,,0.0,-2.4358975732359988e-73
CRE013|R,14133,1,-2.9983504162333832e-80,-1.5080789681308289e-89,5.18100668313763e-88,-2.1931399114133518e-89,-2.6659072899753566e-88,2.5150993911915515e-88,5.400320674278966e-88,6.8506094328252275e-90,-5.249512777465883e-88,,5.181006682545314e-88,0.0
LAL198|R,519716,1,-1.3366799149103847e-133,6.281133895741484e-142,2.2204052795103495e-141,4.267773300233999e-142,-7.961459449681004e-142,1.4242593338043097e-141,1.7936279494869494e-141,2.0133605955074848e-142,-2.4217413390610978e-141,,0.0,-2.220405277772001e-141
LAL186|R,19308,1,-9.676031618470259e-141,4.441002399305587e-149,1.6119055575115943e-148,3.020339737789446e-149,-5.839026587905178e-149,1.0280028990686724e-148,1.3098715837326498e-148,1.4206626615161407e-149,-1.7539718236632085e-148,,0.0,-1.6119055592868912e-148
VES059|R,11194,1,-2.941257739016468e-153,1.1439450792850976e-161,4.969617201616968e-161,7.798242247905504e-162,-1.912836061165935e-161,3.0567811392233642e-161,4.189792976826417e-161,3.6412085449454714e-162,-5.333738056111515e-161,,0.0,-4.969617203010008e-161
LAL204|R,38858,1,-1.1644255596139801e-159,3.437361015513578e-168,1.9906174341374235e-167,2.3179686863339187e-168,-8.234406662930329e-168,1.1671767681759855e-167,1.7588205655040316e-167,1.1193923291796594e-168,-2.1025566670553894e-167,,0.0,-1.9906174373655737e-167
CRE012|R,16473,1,-8.268319761897453e-164,2.4579886744603294e-172,1.4132141749264703e-171,1.6583561629902564e-172,-5.837076537402187e-172,8.295065211176247e-172,1.2473785586274446e-171,7.996325114700729e-173,-1.4931774260734776e-171,,1.413214174992353e-171,0.0
AN01A086|R,14700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AN03A008|L,13538,1,1.29791e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AN03A008|R,13137,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AN03B094|L,30837,1,-4.006e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
AN03B094|R,17674,1,3.0617e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
